Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe
2025-05-17 16:21:00,2025-06-16 16:21:00,2025-05-19 13:32:00+00:00,2025-06-16 16:20:00+00:00,0.77,2.46,-1.69,0.011941,0.011057
